SAFETY_SCORE,YEAR,TOTAL_MILES_DONE,BATTERY_HEALTH,TYRE_PRESSURE,FUEL_LEVEL,OIL_LEVEL
50,2005,5220,GOOD,32,2,98
67,2020,5220,GOOD,30,52,72
50,2013,99783,GOOD,33,98,98
93,2012,12365,AVERAGE,31,0,82
98,2012,42068,AVERAGE,30,35,98
96,2015,59146,GOOD,31,65,34
85,2007,66907,GOOD,30,0,98
87,2005,13473,GOOD,31,0,82
98,2005,99783,AVERAGE,33,53,42
50,2010,8096,AVERAGE,34,98,98
50,2005,98434,AVERAGE,34,65,98
52,2008,76403,GOOD,32,41,98
51,2013,6225,GOOD,32,98,0
93,2006,99783,AVERAGE,30,98,12
50,2020,5220,AVERAGE,30,98,0
69,2005,5220,GOOD,31,1,82
54,2008,5220,GOOD,31,80,98
55,2005,65959,AVERAGE,30,62,98
98,2013,5220,AVERAGE,32,0,98
72,2012,59526,GOOD,31,31,18
98,2008,21657,AVERAGE,34,35,87
98,2005,72550,AVERAGE,34,86,98
98,2012,5220,GOOD,30,0,63
92,2016,5220,AVERAGE,31,0,83
64,2012,99783,AVERAGE,31,21,98
98,2005,75093,GOOD,30,0,84
90,2020,99555,GOOD,33,16,62
51,2014,29453,GOOD,34,98,98
53,2014,5220,AVERAGE,30,27,48
51,2011,5220,AVERAGE,33,0,98
97,2005,26167,AVERAGE,32,57,79
50,2011,37685,AVERAGE,34,7,31
50,2005,9345,GOOD,31,0,98
86,2006,86158,GOOD,30,0,98
66,2010,5220,AVERAGE,30,0,67
60,2005,5220,AVERAGE,31,0,20
57,2006,5220,GOOD,34,20,48
64,2010,9651,AVERAGE,31,13,79
91,2005,5220,AVERAGE,32,47,98
51,2008,99783,AVERAGE,33,25,62
50,2015,68341,AVERAGE,33,98,0
50,2018,5220,AVERAGE,34,36,0
79,2009,90787,AVERAGE,30,98,69
98,2011,65587,AVERAGE,30,0,39
70,2005,99783,GOOD,32,98,98
62,2020,5220,AVERAGE,30,34,0
73,2008,72680,GOOD,34,15,89
62,2011,5220,AVERAGE,31,0,0
50,2005,5220,GOOD,32,54,78
89,2019,5220,AVERAGE,32,0,35
68,2005,81801,AVERAGE,30,98,98
91,2009,5220,GOOD,34,0,98
50,2013,99783,GOOD,32,3,77
57,2005,24323,AVERAGE,33,0,66
93,2006,53191,AVERAGE,32,11,85
50,2019,5220,AVERAGE,32,91,68
98,2016,33741,GOOD,30,53,0
55,2005,5220,GOOD,31,98,10
70,2005,5220,GOOD,34,0,98
80,2007,11766,AVERAGE,31,47,43
50,2005,5220,AVERAGE,30,53,33
67,2017,5220,AVERAGE,32,0,3
98,2012,22500,GOOD,33,0,18
79,2020,5220,AVERAGE,30,0,0
76,2006,76903,AVERAGE,32,0,98
98,2020,75844,AVERAGE,33,20,98
89,2005,5220,AVERAGE,33,0,10
50,2005,5220,AVERAGE,34,38,91
54,2009,5220,AVERAGE,31,98,98
98,2005,79431,AVERAGE,32,32,98
50,2005,25258,AVERAGE,30,89,68
98,2019,68542,GOOD,32,56,98
85,2005,24579,AVERAGE,34,98,71
98,2005,91149,GOOD,32,14,0
98,2007,42334,AVERAGE,31,25,98
98,2005,5220,AVERAGE,31,5,26
50,2018,99783,AVERAGE,32,90,42
75,2005,5220,AVERAGE,32,1,98
79,2005,5220,AVERAGE,31,6,98
61,2005,6376,GOOD,30,65,81
98,2012,5220,AVERAGE,34,0,63
52,2013,20844,AVERAGE,30,0,98
67,2015,18696,AVERAGE,30,0,0
59,2005,25822,AVERAGE,34,67,85
77,2011,81691,GOOD,32,45,98
59,2019,5220,AVERAGE,33,98,98
50,2008,5220,AVERAGE,31,45,28
61,2015,29231,GOOD,31,87,55
98,2008,29907,AVERAGE,32,82,55
85,2018,99783,AVERAGE,33,97,98
98,2008,8044,AVERAGE,31,63,70
98,2012,96544,AVERAGE,32,0,98
66,2020,99783,GOOD,32,0,37
88,2013,66411,AVERAGE,33,38,70
83,2005,85061,AVERAGE,30,0,98
78,2020,99783,AVERAGE,31,84,31
50,2013,99783,AVERAGE,31,23,31
98,2005,75517,AVERAGE,34,2,0
98,2005,5220,AVERAGE,33,0,98
50,2013,5220,AVERAGE,34,14,98
73,2010,99783,AVERAGE,30,71,4
50,2005,29635,AVERAGE,33,60,98
92,2013,91512,AVERAGE,32,70,98
98,2012,39448,AVERAGE,31,98,98
83,2005,5220,GOOD,30,2,0
98,2007,34261,AVERAGE,30,0,58
53,2010,99783,AVERAGE,31,67,38
54,2010,36086,AVERAGE,32,0,40
59,2020,5220,AVERAGE,32,85,81
74,2013,62589,GOOD,33,98,98
98,2013,5220,AVERAGE,32,80,84
79,2016,99783,AVERAGE,32,65,98
74,2011,68849,AVERAGE,30,98,71
90,2012,60460,AVERAGE,30,38,98
66,2008,29437,GOOD,30,0,63
50,2008,5220,AVERAGE,33,57,80
50,2016,36576,AVERAGE,30,0,61
64,2010,5220,GOOD,31,98,98
50,2005,34321,AVERAGE,30,11,95
71,2007,78627,GOOD,34,51,98
76,2005,5220,GOOD,32,0,83
77,2005,19634,AVERAGE,31,51,24
50,2005,5220,AVERAGE,33,46,98
50,2019,68853,GOOD,33,98,44
50,2020,5220,AVERAGE,34,69,87
91,2010,43669,AVERAGE,34,82,98
55,2016,5220,GOOD,32,32,98
61,2008,99783,GOOD,32,60,98
98,2005,80338,AVERAGE,31,98,98
64,2008,29910,GOOD,30,7,82
50,2005,5220,AVERAGE,34,0,98
98,2010,32636,AVERAGE,30,33,7
50,2015,80763,AVERAGE,34,41,98
73,2011,29667,AVERAGE,33,34,98
50,2007,99783,AVERAGE,34,98,78
98,2005,99783,AVERAGE,31,98,83
87,2020,99783,AVERAGE,33,91,77
55,2012,41600,AVERAGE,31,98,7
61,2011,22471,GOOD,30,34,98
59,2020,5220,AVERAGE,32,47,86
51,2017,27546,AVERAGE,30,70,29
50,2013,27730,AVERAGE,31,31,98
50,2008,41263,GOOD,31,98,57
90,2014,43719,GOOD,33,0,96
87,2011,5220,AVERAGE,32,2,60
50,2007,52295,AVERAGE,31,98,84
50,2008,8005,AVERAGE,31,0,98
55,2005,75900,AVERAGE,31,51,8
59,2005,22794,AVERAGE,34,18,98
89,2005,62091,GOOD,32,4,98
64,2012,48748,GOOD,30,64,98
79,2017,36143,AVERAGE,30,36,45
76,2005,95170,AVERAGE,33,98,35
85,2006,5220,GOOD,34,4,98
56,2019,76586,GOOD,33,84,0
50,2005,33219,GOOD,34,7,98
90,2005,74190,AVERAGE,33,31,65
82,2011,46103,AVERAGE,34,47,73
85,2013,36839,GOOD,34,68,98
83,2020,98187,AVERAGE,30,0,59
50,2020,99783,AVERAGE,30,50,63
83,2005,5220,AVERAGE,34,2,98
79,2005,5220,AVERAGE,31,0,98
60,2012,96891,AVERAGE,33,39,73
80,2005,99783,AVERAGE,31,6,80
79,2014,99783,AVERAGE,30,8,98
92,2011,11752,GOOD,32,0,98
53,2011,5220,GOOD,34,61,62
66,2005,5220,GOOD,33,51,98
78,2005,5220,GOOD,33,82,98
62,2012,79359,GOOD,32,61,18
50,2014,40373,GOOD,32,90,96
53,2007,5220,GOOD,31,0,53
86,2017,72700,AVERAGE,31,2,89
77,2011,22597,GOOD,30,43,75
98,2013,28045,AVERAGE,30,63,10
85,2005,47243,AVERAGE,31,62,98
98,2020,30728,GOOD,30,0,98
98,2016,12364,AVERAGE,33,53,21
96,2020,73072,GOOD,32,47,41
59,2012,63475,AVERAGE,33,25,98
55,2012,99783,AVERAGE,30,22,48
63,2016,64873,AVERAGE,33,98,98
92,2020,5220,AVERAGE,30,18,98
91,2020,5220,AVERAGE,30,13,1
67,2013,88165,AVERAGE,30,5,86
51,2005,46852,AVERAGE,30,0,98
89,2005,99783,AVERAGE,30,0,35
75,2005,5220,AVERAGE,31,0,69
61,2011,70847,GOOD,30,0,98
56,2019,40399,AVERAGE,31,46,76
51,2013,5220,GOOD,31,98,98
98,2010,32971,GOOD,34,0,81
98,2005,77788,AVERAGE,34,49,32
88,2005,60979,AVERAGE,31,0,77
50,2014,5220,AVERAGE,30,15,98
57,2005,36058,AVERAGE,33,66,78
92,2015,47779,AVERAGE,31,0,24
98,2011,5220,AVERAGE,32,52,67
54,2019,62065,AVERAGE,31,98,7
82,2012,5220,AVERAGE,31,0,98
87,2020,75285,GOOD,30,62,25
50,2013,5220,AVERAGE,30,0,74
51,2020,5220,AVERAGE,30,0,0
86,2019,54471,GOOD,30,14,63
59,2020,69475,AVERAGE,34,0,82
67,2011,29335,AVERAGE,32,0,98
66,2005,87551,AVERAGE,34,98,59
50,2005,5220,GOOD,32,0,49
87,2020,84178,GOOD,34,9,84
85,2005,85242,GOOD,33,0,10
55,2013,99783,AVERAGE,30,65,80
50,2013,22726,AVERAGE,31,86,85
76,2017,5220,AVERAGE,32,0,17
77,2005,87230,GOOD,30,0,92
50,2005,99783,GOOD,31,58,98
80,2008,30008,GOOD,34,30,98
66,2005,99783,GOOD,31,66,53
