AGE,NUMBER_OF_TRIPS,TOTAL_MILES_DONE,SPEEDING,SEATBELT,SAFETY_SCORE
46,701,439326,69,26,70
54,993,261449,73,24,52
50,687,439913,71,27,45
54,711,6478,38,72,45
48,478,152598,9,50,55
44,387,893147,31,32,58
52,190,6478,7,74,45
54,80,893999,6,74,45
54,993,999370,74,74,47
54,993,582306,60,0,45
48,310,6478,35,74,61
41,217,665183,10,51,45
32,13,834101,44,74,71
35,13,755279,25,74,61
18,272,508817,29,7,83
47,993,999370,0,74,45
41,993,215276,72,43,45
54,993,156804,13,74,52
28,666,537751,0,71,45
47,79,724814,70,66,49
43,993,361800,65,74,49
29,880,601279,57,0,45
38,747,381150,0,3,69
33,225,676379,0,74,45
27,13,564601,0,0,45
54,126,773426,28,74,45
54,648,6478,0,53,52
36,366,999370,31,16,45
42,681,999370,0,65,83
38,993,230983,74,29,83
34,46,6478,0,74,60
18,969,848223,37,74,45
27,311,106529,34,74,52
18,635,699295,74,28,45
31,188,707931,31,9,45
54,349,512626,24,43,45
54,310,689091,11,65,45
37,87,173819,74,74,45
24,815,632771,44,74,45
54,819,678375,66,74,45
40,13,999370,64,67,98
47,993,6478,52,43,59
45,665,710952,30,74,45
48,766,6478,27,64,50
54,55,327883,23,74,72
45,778,685787,36,0,67
54,13,703200,62,32,70
45,13,956718,47,74,98
52,287,337433,72,74,55
48,244,600200,0,20,45
41,620,6478,56,74,64
49,14,6478,23,74,87
54,721,374167,0,16,66
18,13,640257,46,74,47
18,415,535024,21,36,45
54,13,822872,12,31,54
21,13,654561,0,53,45
54,993,999370,0,0,45
48,993,291564,57,74,98
54,441,999370,47,0,45
42,13,390850,25,8,85
54,46,185788,12,74,61
38,143,259099,15,74,45
35,223,810879,51,38,98
37,19,36522,74,54,45
41,993,313582,74,0,68
26,993,6478,47,74,78
18,993,140020,69,27,45
54,250,553049,48,49,45
19,993,999370,49,74,60
54,13,6478,35,74,45
18,634,486231,61,47,45
38,723,124947,74,34,63
40,79,145779,74,0,76
43,182,137432,0,74,78
47,116,179179,9,74,45
48,993,364310,43,0,81
54,13,389434,6,21,45
50,298,389037,25,36,64
54,993,6478,62,74,97
54,13,856061,58,0,45
31,274,558530,6,48,45
40,25,567505,74,58,85
45,741,393281,71,74,77
38,13,298127,22,74,45
47,644,433668,73,73,69
51,912,442188,74,71,50
54,234,594823,0,39,65
36,374,230636,49,34,89
18,271,231435,60,74,45
48,181,65097,0,74,45
18,993,6478,73,73,45
46,663,618919,32,8,45
46,65,6478,37,69,98
45,506,692732,29,74,45
21,298,944262,0,74,45
39,991,369488,44,48,95
39,993,999370,18,0,45
25,809,667202,43,74,45
54,594,999370,71,57,77
46,589,496834,69,0,45
44,615,34965,71,14,48
42,13,999370,47,3,74
18,63,583387,11,74,45
47,544,565865,34,70,71
18,144,117081,28,74,93
54,13,620861,0,73,66
39,563,365484,51,52,70
18,993,470524,21,74,61
54,667,465235,74,0,52
54,993,6478,0,74,66
50,465,6478,12,48,67
36,755,361567,19,48,58
32,377,149182,63,74,66
24,301,561305,0,72,45
32,390,999370,29,74,69
18,13,6478,0,74,45
38,13,335922,14,74,64
53,288,130127,0,0,45
54,698,498370,24,38,63
45,13,422999,31,36,82
18,13,12321,12,70,56
46,13,472506,10,74,45
47,561,999370,74,69,76
54,406,437531,21,74,73
54,993,407151,40,73,45
25,583,6478,0,74,45
54,366,354640,0,0,58
28,993,327040,24,53,45
18,539,6478,34,0,45
18,702,144868,23,74,45
43,590,6478,9,74,45
24,296,680593,47,60,45
33,13,632086,20,72,45
45,993,91780,55,23,55
54,464,753184,0,39,45
54,207,6478,0,73,48
34,993,477723,11,74,63
18,355,229122,22,53,67
26,334,451904,23,74,50
54,993,868173,28,74,71
54,670,999370,46,74,55
34,149,567465,0,55,45
54,328,80588,70,74,98
18,43,213363,45,73,68
18,13,443258,0,4,80
36,354,6478,27,68,46
54,993,76171,59,70,66
32,993,999370,58,53,45
54,888,999370,0,74,45
54,523,389677,41,74,45
47,84,385913,17,0,68
54,570,877630,68,64,49
37,13,763973,0,74,98
54,993,731212,74,0,64
54,910,278931,47,74,46
44,768,302766,53,57,49
18,13,713210,26,54,51
38,571,527281,36,74,72
23,218,6478,10,61,45
43,13,999370,0,29,45
26,99,6478,5,74,45
27,13,520051,0,73,64
46,695,784927,0,55,45
54,993,480461,21,0,53
54,993,6478,72,52,77
31,718,469007,12,41,61
45,993,365798,74,1,55
36,13,6478,66,74,98
34,993,247039,43,74,47
47,499,643313,10,0,45
46,50,382261,19,74,54
18,313,737522,54,59,45
19,27,703426,53,68,45
48,13,335053,5,38,78
34,305,531773,22,74,45
45,993,298356,67,74,45
33,110,722575,63,74,45
47,13,238078,63,38,67
18,473,641674,65,19,45
18,69,538618,18,0,54
48,993,999370,0,54,64
46,569,6478,0,71,57
54,700,668882,39,73,79
28,574,6478,18,74,98
22,643,6478,64,74,45
36,13,962462,60,46,98
18,579,620078,74,68,67
45,226,830378,0,74,45
41,307,419849,25,37,45
54,13,712389,46,22,78
54,249,904317,55,0,63
18,396,673032,3,0,68
38,184,999370,32,74,45
35,689,170958,48,34,66
54,663,130695,0,74,72
38,903,216504,45,57,64
26,13,348130,48,72,53
41,993,667649,64,41,45
47,763,6478,11,39,45
31,842,572694,74,48,45
54,30,6478,28,73,65
18,291,247459,46,59,78
47,993,999370,68,20,70
43,993,124106,11,26,45
50,156,149044,32,6,45
18,13,999370,0,33,45
18,48,814957,0,45,65
54,234,668254,11,70,98
54,691,264465,46,74,47
23,13,6478,46,74,64
18,260,822324,9,74,46
25,496,958818,30,74,45
54,13,115946,18,74,84
54,478,6478,10,74,49
47,288,999370,16,46,57
54,13,6478,74,52,98
18,667,659496,0,74,45
44,234,6478,24,74,70
18,13,570563,30,15,86
47,98,224750,0,74,98
47,248,6478,8,74,47
54,13,298225,0,34,47
37,13,438702,31,71,45
18,13,6478,64,74,98
54,598,6478,46,71,69
46,993,566561,74,74,98
18,415,165026,74,73,45
35,83,210149,14,26,45
33,189,693796,7,46,45
44,517,609052,37,0,61
22,993,80160,0,51,45
54,20,6478,32,74,45
40,993,6478,37,74,63
18,39,677545,18,0,65
38,509,483606,0,74,45
54,13,38247,0,0,45
36,208,6478,8,74,48
40,358,999370,18,27,71
18,84,628126,39,35,62
54,13,378157,0,54,45
38,13,6478,22,71,56
18,332,701234,6,0,47
31,877,492088,62,37,78
45,753,516376,33,37,45
54,369,751030,74,54,98
46,643,235301,74,74,87
27,687,312433,74,74,70
45,376,6478,16,74,45
30,710,804730,20,54,71
54,993,79187,22,59,51
21,22,394465,0,34,45
43,993,140710,18,74,45
35,410,356068,54,74,95
54,403,398726,50,74,65
45,378,999370,30,45,74
32,993,260412,36,74,45
52,993,726063,27,74,48
45,454,218443,69,0,73
18,760,536383,52,31,62
47,335,332727,74,74,53
29,149,525636,51,28,46
54,720,266101,53,74,98
32,993,139091,57,0,74
18,653,946227,69,67,54
54,993,302015,43,29,97
54,231,732456,33,74,66
45,993,999370,67,74,65
54,756,6478,70,74,60
20,817,493979,46,74,60
18,993,243217,0,74,63
40,993,204774,48,55,76
40,13,75350,40,74,98
54,13,373906,32,9,84
34,13,635916,27,59,67
54,812,638181,47,25,59
51,211,686656,24,60,74
46,13,368291,10,0,75
23,706,999370,0,31,45
54,993,6478,52,44,98
42,917,37305,34,74,76
54,431,727950,47,68,45
46,993,265507,47,0,47
18,642,703713,48,48,63
43,682,6478,54,52,67
23,195,999370,74,37,94
54,228,6478,20,74,61
54,97,94817,67,73,98
39,531,922155,61,61,45
47,13,283742,0,74,45
36,13,558221,33,30,45
54,993,6478,23,74,60
33,993,287098,74,74,72
34,413,6478,0,52,57
19,162,725542,23,60,68
48,993,697683,20,41,76
51,949,925373,31,74,67
54,703,379086,68,0,45
18,13,70992,0,34,84
28,993,585896,29,74,51
54,489,999370,0,28,45
18,127,125278,28,67,45
39,368,630010,40,74,46
18,822,630565,35,0,93
54,376,6478,18,14,45
54,683,334500,39,43,70
54,504,124525,25,65,45
54,125,702977,19,59,45
19,162,999370,28,42,76
54,567,63267,35,61,45
45,91,6478,68,74,98
34,358,627162,54,74,55
39,993,568250,48,74,65
50,380,278263,66,74,83
46,250,6478,64,43,54
45,757,509545,35,37,45
42,109,6478,12,74,48
38,13,999370,44,70,45
32,587,166720,19,1,90
54,541,555537,70,13,98
18,993,687638,16,41,45
18,738,234527,37,68,98
21,424,87034,73,74,73
54,400,6478,64,74,58
37,108,89905,30,67,48
44,27,163614,10,51,85
19,993,562389,15,0,98
43,693,502022,44,0,45
37,345,822623,36,18,83
18,503,552997,45,62,45
54,208,376887,0,74,45
33,993,111079,69,5,51
41,13,739923,28,57,62
18,509,302868,24,8,45
37,280,999370,22,73,45
54,993,393822,72,74,80
54,817,146707,44,24,72
37,993,991644,2,37,45
33,109,308701,47,36,98
45,177,482729,28,0,45
18,101,151380,20,74,61
18,356,6478,0,74,77
54,845,312182,22,74,45
54,277,427995,1,74,62
18,669,392105,53,74,45
41,13,6478,15,72,96
34,13,6478,0,74,45
54,49,86632,31,51,45
33,993,6478,37,65,79
42,263,412310,40,74,45
28,95,235506,0,32,98
46,224,546865,37,27,45
51,352,83688,44,74,65
28,973,446527,27,74,45
43,549,6478,17,0,66
18,498,886729,0,71,45
18,600,236674,0,74,45
43,993,652166,55,59,49
54,13,6478,42,74,45
50,26,6478,48,66,45
47,92,739647,57,0,45
33,13,130408,61,0,98
53,227,436836,0,56,61
54,439,6478,48,2,45
41,13,489882,0,74,93
54,680,457606,52,0,63
54,743,976677,55,74,98
38,993,566487,0,37,66
48,993,999370,11,32,45
54,116,320766,29,73,98
36,414,6478,33,74,45
31,102,999370,10,0,45
38,993,599681,23,23,62
54,993,678257,68,7,73
18,13,310225,74,74,96
37,629,701229,54,24,70
24,288,585729,15,74,45
44,993,6478,68,74,72
37,968,999370,70,68,62
32,595,416745,3,74,78
51,196,41798,0,74,45
54,420,119437,28,74,50
54,13,569836,21,22,45
46,13,215167,48,33,98
35,421,514146,52,73,76
18,609,999370,0,28,84
18,293,999370,22,44,45
42,13,307976,34,71,45
21,489,6478,58,74,74
54,577,6478,5,34,55
35,993,6478,8,18,45
54,367,174729,42,74,88
47,993,6478,72,33,52
31,13,107199,0,62,98
33,993,999370,36,0,45
35,692,723741,8,74,45
30,364,560600,46,6,61
54,13,376926,61,72,45
18,62,681074,46,12,83
45,993,267316,0,67,45
54,13,999370,12,0,62
36,993,999370,48,11,76
54,112,999370,34,40,77
18,13,616128,43,71,45
22,993,999370,72,74,52
54,98,6478,0,0,98
43,224,999370,0,65,45
49,80,409769,8,0,57
54,328,97017,0,0,59
45,690,894694,74,74,45
44,13,233837,0,74,45
31,318,514070,0,69,45
52,993,698655,40,74,45
43,238,722034,0,35,45
35,76,571139,23,54,48
54,261,82889,23,53,45
25,278,158764,0,74,60
54,223,275817,18,52,45
54,246,52907,26,69,45
42,993,999370,74,58,52
19,675,381974,50,55,45
54,491,478618,11,36,45
48,560,773252,64,53,69
18,13,105581,0,72,45
54,13,35840,0,74,98
36,93,812695,28,0,83
38,477,294157,0,74,82
18,948,369639,73,74,45
22,13,6478,22,0,45
25,993,6478,22,74,45
48,248,914861,5,43,45
40,80,6478,0,37,48
54,993,999370,4,60,78
20,665,653203,33,53,84
54,812,335250,55,63,51
22,182,723345,32,47,45
48,993,623798,71,0,45
45,691,97341,31,62,69
40,13,602515,74,74,45
18,993,306914,9,74,45
20,993,136218,48,74,67
45,644,6478,60,74,80
39,13,648385,22,74,73
18,110,977187,38,74,45
33,295,836177,0,74,63
54,930,6478,14,0,45
39,13,411772,27,74,45
54,993,165714,50,67,56
34,456,157578,32,69,77
38,993,334148,47,74,45
42,60,49576,39,61,83
54,993,254298,46,0,78
34,13,566857,23,74,45
54,649,230841,0,64,98
54,13,183509,57,74,78
44,993,999370,20,32,45
53,538,999370,41,4,55
54,356,686104,59,28,58
54,993,555326,64,74,64
39,63,566093,47,21,45
43,468,357504,67,74,53
30,13,373352,35,74,69
48,92,243904,0,74,72
37,153,56323,0,61,45
28,425,217803,8,69,45
54,993,999370,40,0,45
18,882,528855,0,74,45
48,445,490034,0,22,67
18,54,999370,26,0,68
18,993,95971,30,63,45
46,538,722899,0,74,45
27,762,913307,18,74,45
48,944,6478,69,74,98
28,618,634697,74,26,58
52,993,500664,67,72,48
42,993,6478,42,39,45
46,716,484001,60,74,77
18,235,694312,26,20,63
32,681,397514,40,56,45
44,909,389356,40,67,45
54,236,386250,44,38,62
33,468,195594,32,40,92
38,13,95399,28,74,45
35,13,6478,10,0,97
27,13,999370,64,74,69
40,13,999370,0,74,45
18,558,293774,74,74,68
54,944,66896,4,57,45
39,13,58338,0,74,76
24,13,6478,31,74,78
21,993,353096,55,55,74
27,276,600875,29,0,45
29,596,455129,0,3,63
45,885,6478,0,37,98
18,347,999370,54,51,91
39,822,616013,45,74,63
47,214,183888,71,74,98
18,993,809134,0,56,45
41,993,253601,0,74,45
43,269,685538,14,0,60
43,708,440357,74,71,53
18,993,465546,73,12,68
24,13,6478,0,56,64
54,357,93675,55,22,98
54,993,421088,70,53,64
44,509,453350,36,54,56
29,486,476781,57,74,45
46,13,6478,30,22,45
46,509,327074,0,74,74
30,993,697333,46,74,45
34,13,273093,51,66,45
54,538,695790,46,74,45
43,98,383985,5,63,45
36,717,372961,70,34,72
54,218,215477,37,71,83
21,583,507497,0,74,67
21,606,588133,0,74,81
54,993,358960,71,0,45
18,134,522370,26,25,45
47,879,64769,58,74,64
43,478,680260,29,0,73
37,441,6478,34,74,98
45,477,653874,0,32,45
37,240,51765,45,36,74
54,420,275264,25,74,45
18,479,193463,1,62,45
48,663,667550,62,53,70
46,13,596355,34,2,51
54,606,170984,74,74,66
35,172,153199,74,74,45
54,13,343526,0,17,46
46,17,75289,35,35,98
20,120,999370,6,0,45
18,30,379478,7,74,45
30,13,6478,27,64,64
54,725,706484,37,11,45
33,107,304695,34,74,98
25,77,6478,14,73,57
54,656,999370,64,48,56
54,94,568339,11,13,64
54,418,144722,10,55,51
23,356,957712,74,45,45
45,13,79251,24,70,98
37,511,499246,0,52,45
18,460,999370,9,32,45
18,384,22050,15,74,52
45,426,6478,0,74,47
43,569,507162,32,37,69
54,179,351979,1,32,82
36,262,999370,0,50,61
54,604,6478,43,29,46
31,281,6478,46,74,62
18,15,658227,31,31,79
43,13,824768,0,1,72
34,13,155607,66,74,47
54,993,403381,69,42,45
54,13,21957,6,19,67
44,13,6478,0,66,45
54,22,272786,16,44,47
54,259,255782,46,74,53
47,216,999370,69,74,60
54,13,6478,7,74,45
49,993,6478,43,74,54
54,631,6478,39,57,76
33,44,999370,10,70,46
28,215,354690,0,74,55
54,644,682304,17,57,45
18,641,667792,48,34,45
47,188,6478,49,72,71
38,534,999370,34,33,66
54,627,6478,0,17,45
54,13,6478,31,74,52
54,827,368158,38,74,62
46,13,69220,23,74,74
44,993,336789,17,53,45
18,55,6478,29,74,45
23,450,999370,0,0,45
49,993,929424,20,74,45
54,103,999370,23,65,45
25,993,544623,74,0,45
18,993,366992,0,68,45
35,177,305940,74,73,97
50,14,700939,0,74,45
31,13,561371,18,38,74
40,993,685049,44,74,54
47,993,809197,37,56,45
41,885,999370,0,0,45
47,55,635420,19,60,55
44,187,493328,6,64,53
22,13,633543,13,34,45
39,13,568323,45,18,75
54,993,268383,71,54,61
46,13,705257,66,45,84
46,691,999370,74,63,95
54,13,6478,0,74,75
42,372,6478,0,50,60
54,231,6478,46,48,77
54,78,6478,59,69,47
47,435,6478,0,74,48
54,412,36457,17,0,62
30,295,6478,0,53,45
31,838,127138,33,0,66
50,132,12992,11,66,45
31,540,239269,15,18,76
54,277,6478,6,74,45
24,993,330312,0,74,45
47,270,307559,74,74,45
51,993,187039,50,74,63
18,237,514466,50,31,73
25,458,999370,31,74,45
48,632,427878,74,36,45
18,196,623805,0,0,45
28,13,112638,11,74,45
54,993,144001,0,50,73
44,385,571123,56,73,45
44,686,648917,43,59,45
54,322,571522,14,42,58
42,354,385411,52,74,64
38,739,150248,26,53,74
26,993,999370,16,74,57
29,46,6478,37,74,91
39,993,348945,51,26,98
46,629,999370,27,37,61
18,935,645415,0,74,48
54,13,336367,30,21,91
39,13,999370,38,5,60
28,624,225671,53,74,92
21,574,6478,9,38,45
18,13,531662,48,74,93
49,993,830413,17,74,63
40,310,6478,32,41,45
46,13,362518,74,14,78
54,13,655974,0,74,49
54,993,301311,27,74,49
51,455,6478,74,74,45
32,873,6478,7,42,54
36,254,172239,0,50,85
54,389,64495,53,74,98
18,993,999370,16,74,78
32,993,6478,74,74,55
42,724,161478,0,74,61
39,600,558393,9,48,63
54,326,6478,74,68,69
18,264,645416,0,74,45
42,643,584685,71,74,47
29,993,999370,61,0,45
22,488,330696,30,21,84
32,462,999370,22,67,45
47,548,689036,6,46,76
41,13,563552,16,74,45
51,38,711109,11,53,45
37,993,999370,74,40,47
34,13,707807,23,0,45
18,920,657139,12,3,45
35,450,6478,0,74,71
23,693,585004,54,59,75
54,305,358688,9,57,62
18,993,737267,74,60,45
41,628,546107,28,33,45
46,437,999370,52,74,61
52,13,395673,31,74,45
41,957,604282,67,37,64
46,720,999370,73,0,45
46,737,306193,72,74,78
54,993,238435,65,71,69
54,918,676048,43,65,45
54,539,999370,29,74,45
54,993,37772,42,74,88
48,95,445442,41,74,45
37,675,318086,0,74,45
44,993,266831,0,74,45
32,565,474488,14,74,45
21,13,365428,19,66,59
53,678,29800,0,74,67
41,877,565298,9,37,86
19,13,645453,35,57,45
54,993,6478,20,50,58
40,302,784138,12,28,61
47,993,933659,58,20,47
44,368,688990,58,74,45
37,300,546731,36,74,81
28,260,999370,49,41,49
21,993,353862,43,74,46
46,463,108708,52,53,93
34,567,587600,51,74,45
31,295,67298,74,51,98
18,993,608323,0,0,45
18,686,382570,62,73,98
41,284,676745,41,74,62
54,993,999370,0,72,47
54,105,617642,33,74,90
44,993,670845,74,52,45
18,13,680532,15,0,45
54,53,412848,17,47,46
38,13,440469,0,47,45
47,13,343432,26,74,45
44,94,999370,0,37,98
54,13,6478,57,74,98
36,366,90725,0,40,45
24,993,653063,53,74,45
54,547,494265,37,38,63
18,993,6478,38,74,85
54,401,410616,44,74,45
54,643,6478,26,74,66
47,197,203415,12,70,88
46,409,215835,18,34,75
18,456,299155,37,74,75
18,38,840278,0,74,65
54,13,271857,33,74,45
47,772,398614,34,37,77
29,272,6478,24,72,75
28,13,493012,56,65,89
46,302,6478,39,0,45
48,90,157916,26,0,60
18,13,759755,0,4,71
34,330,325618,74,56,77
18,993,520549,57,74,62
27,993,378901,31,33,64
35,179,926983,15,67,61
32,13,319699,13,74,76
21,13,999370,39,31,45
53,426,515088,39,42,77
48,398,878944,0,0,45
32,993,6478,21,70,62
31,485,683457,0,37,45
54,249,660928,52,54,45
18,991,483798,28,74,60
43,13,329943,32,74,45
18,13,6478,0,73,77
39,13,148937,7,57,65
54,493,588146,37,70,67
54,867,6478,54,74,77
47,709,6478,46,74,45
54,993,640678,1,27,45
32,472,6478,74,15,48
43,522,594701,37,7,54
24,290,662642,71,74,45
45,13,658830,32,64,47
20,490,450668,31,35,45
43,713,679599,74,74,45
42,507,999370,20,0,45
18,338,588900,12,68,45
44,555,6478,0,74,45
44,993,663838,74,49,45
26,668,604532,66,42,45
38,91,224610,12,56,45
48,170,64508,74,74,76
54,737,180870,32,0,45
54,13,827248,46,72,95
37,993,514285,23,38,60
18,137,331247,39,46,54
37,22,664641,0,74,45
43,993,180048,24,17,45
37,364,591811,29,74,76
40,993,598697,47,58,45
49,648,99500,36,70,45
32,804,636120,58,74,45
47,506,514971,8,74,78
37,298,433710,2,66,63
38,993,438935,54,25,45
26,429,678544,28,0,45
54,400,999370,36,45,45
40,420,917647,49,27,94
45,772,6478,0,38,69
40,13,150682,18,38,52
53,604,6478,19,1,51
18,63,441765,0,74,45
18,13,999370,0,74,45
42,13,740340,8,74,91
31,993,999370,0,74,70
54,203,6478,0,74,45
54,621,623820,0,0,68
36,993,864861,11,74,83
18,409,731440,0,74,55
29,714,430495,59,74,45
18,732,999370,54,74,70
54,232,6478,0,55,98
18,993,530328,57,44,45
19,688,999370,26,63,45
32,460,897933,57,74,46
47,507,999370,1,47,63
54,237,6478,17,74,46
52,167,119092,23,0,45
38,993,483385,73,15,84
47,467,406459,0,74,45
46,882,919877,53,16,70
19,180,753423,36,74,90
45,731,936072,40,0,46
54,993,6478,74,74,76
54,38,6478,0,74,55
54,400,6478,62,29,66
18,365,817093,30,0,98
31,447,525534,67,21,45
45,993,136420,38,73,74
41,595,999370,54,74,48
18,303,115852,0,53,45
18,993,9080,70,13,68
44,789,367623,39,43,45
42,118,999370,0,74,45
34,413,636854,52,71,45
54,476,6478,64,74,75
47,716,61903,34,30,63
41,13,376659,32,55,58
18,118,215463,17,74,45
54,905,6478,60,56,90
27,478,6478,17,0,98
53,582,6478,74,74,78
44,47,666219,30,30,62
37,13,6478,15,74,48
54,547,370673,42,74,74
54,420,6478,71,67,98
29,626,627876,2,74,45
52,993,999370,50,0,63
20,640,468265,74,53,45
54,13,476660,74,29,45
45,13,299024,18,0,62
54,192,999370,60,62,76
18,993,102619,44,52,75
37,993,6478,27,38,98
18,33,999370,6,74,74
40,152,247640,34,74,98
54,270,738228,0,36,55
37,993,353761,51,8,45
20,570,455020,45,74,67
54,125,305859,48,72,56
46,135,51658,0,0,45
54,252,999370,64,70,45
35,545,101824,7,74,45
54,398,165991,69,74,54
54,993,6478,0,74,78
18,13,668914,46,0,45
44,13,867267,12,25,66
38,993,363315,61,33,66
54,993,564747,61,0,54
31,475,999370,0,74,64
54,295,557729,45,69,75
39,334,82072,32,65,51
47,71,678795,7,74,52
27,259,6478,0,74,45
47,241,736604,0,13,73
54,128,977999,0,29,54
18,993,999370,74,37,72
21,13,6478,0,74,79
54,47,6478,0,74,62
36,605,538023,19,0,70
41,606,6478,6,0,60
54,108,442532,31,24,68
54,41,8620,18,0,98
38,198,999370,2,44,45
42,101,6478,6,27,45
18,94,586333,0,28,45
54,617,700292,25,74,45
54,13,859091,63,59,64
48,801,541585,59,71,45
50,531,483108,52,19,45
54,13,218030,23,0,52
46,993,999370,47,74,45
54,387,999370,18,22,45
54,993,6478,45,74,93
54,13,834314,31,74,98
29,283,200378,37,73,98
54,565,753070,74,74,75
33,688,792408,17,39,45
50,400,455121,55,39,98
45,715,970576,17,64,75
54,136,588498,0,74,73
45,156,6478,33,53,82
30,13,6478,6,19,45
18,993,617315,48,24,77
53,326,6478,3,74,45
54,274,6478,74,74,80
30,202,533048,12,74,45
45,993,678476,48,46,45
28,993,153869,63,65,98
54,13,235454,10,74,92
36,391,721593,56,0,60
36,890,999370,53,39,62
36,53,411785,0,74,84
34,886,548219,0,74,72
18,993,533971,0,74,45
37,316,400330,26,74,45
18,993,793724,0,74,45
18,194,529982,47,44,45
18,248,684524,48,65,65
34,621,192179,21,72,45
18,448,350354,30,74,84
18,377,999370,43,5,98
54,607,566107,54,55,66
54,993,387936,74,23,68
54,711,999370,10,74,58
42,983,962037,22,72,45
54,808,296669,0,43,67
26,993,309124,0,23,64
45,13,6478,57,74,66
34,379,6478,0,51,58
54,13,211833,74,58,54
41,747,6478,8,74,70
34,720,515063,51,51,72
33,866,6478,74,74,46
54,463,450721,30,0,62
49,66,484385,54,74,45
43,653,679286,44,64,45
46,13,129620,74,18,72
36,993,999370,74,19,45
54,422,275719,55,54,45
31,13,733099,45,5,45
47,628,23050,74,29,75
41,988,239974,6,0,61
54,215,399471,74,64,45
40,440,6478,40,26,66
54,520,472021,1,56,45
36,13,6478,13,74,45
44,375,701630,60,31,52
50,287,606254,0,39,80
47,336,6478,35,44,45
18,993,349313,55,0,66
44,993,6478,73,65,76
46,13,417004,15,60,49
18,144,261824,29,43,70
44,336,299367,0,74,45
33,111,648644,0,74,45
54,671,248228,32,20,45
54,952,23646,50,43,74
18,46,6478,6,5,67
54,53,536667,74,56,72
37,962,441497,41,12,65
36,409,999370,44,54,45
34,263,460849,12,25,61
54,993,802347,54,40,53
18,680,999370,72,50,52
30,864,186602,26,74,47
18,654,490893,52,74,65
26,618,6478,25,27,55
18,325,443049,26,27,60
26,13,6478,4,36,45
41,13,999370,0,23,45
28,993,662591,35,7,81
46,719,148461,42,74,45
39,924,153645,43,74,45
43,188,795873,0,29,45
33,13,179893,0,0,68
36,188,721858,2,54,45
32,723,683224,0,74,45
25,13,517023,0,69,75
54,993,75565,45,74,45
18,432,77362,20,0,45
23,13,283425,0,46,73
40,843,732781,28,74,98
54,338,235121,29,30,83
26,495,678106,21,0,45
18,993,648288,49,21,45
30,993,321654,74,74,81
54,13,710614,41,31,62
19,559,459211,33,74,82
45,281,651073,12,74,45
47,993,256838,0,66,76
54,63,532863,27,74,46
36,993,145913,51,74,45
20,495,517085,0,61,62
43,13,499183,61,74,63
46,121,6478,0,18,64
18,278,347001,38,0,45
18,13,731300,24,23,88
18,365,667009,0,74,45
54,447,268552,56,42,45
40,946,6478,52,66,76
47,13,531545,22,74,45
29,214,186449,13,0,45
54,126,233204,11,74,45
34,374,85161,0,74,45
21,454,6478,63,34,48
44,993,921717,0,74,45
18,63,875314,52,74,61
54,648,709784,15,0,45
52,738,473747,0,74,45
54,487,405000,0,47,55
54,772,6478,0,74,45
34,421,6478,74,74,45
18,230,845547,0,12,74
